order_id,customer_id,order_date,store_id,status
O000633,C00942,2025-08-21,S06,Completed
O000634,C00742,2025-04-02,S02,Completed
O000635,C00328,2025-08-01,S02,Completed
O000636,C00052,2025-03-28,S08,Completed
O000637,C00376,2024-09-15,S08,Completed
O000638,C00263,2025-12-17,S06,Completed
O000639,C00267,2025-03-01,S10,Completed
O000640,C00359,2024-06-26,S07,Completed
O000641,C00652,2024-10-06,S01,Completed
O000642,C00046,2024-12-09,S09,Completed
O000643,C00600,2024-01-17,S05,Completed
O000644,C00720,2024-10-22,S09,Completed
O000645,C00601,2024-07-20,S02,Completed
O000646,C00381,2025-11-14,S08,Completed
O000647,C00118,2024-07-12,S07,Completed
O000648,C00116,2024-05-28,S04,Completed
O000649,C00260,2025-01-09,S03,Cancelled
O000650,C01099,2024-02-04,S04,Completed
O000651,C00305,2025-01-03,S04,Completed
O000652,C00007,2024-01-29,S10,Completed
O000653,C00366,2024-08-08,S10,Completed
O000654,C00523,2024-02-22,S08,Completed
O000655,C00429,2024-12-18,S04,Completed
O000656,C00791,2025-01-26,S05,Completed
O000657,C00747,2024-03-16,S02,Completed
O000658,C00367,2025-05-08,S04,Completed
O000659,C00313,2025-11-18,S07,Completed
O000660,C00538,2025-06-05,S03,Completed
O000661,C00921,2024-04-26,S01,Completed
O000662,C01078,2024-10-06,S08,Returned
O000663,C00865,2025-12-30,S08,Completed
O000664,C01188,2024-06-23,S06,Completed
O000665,C00782,2024-10-21,S07,Completed
O000666,C00334,2025-03-26,S10,Completed
O000667,C00798,2025-06-01,S02,Completed
O000668,C00348,2024-01-21,S05,Completed
O000669,C00273,2024-03-13,S07,Completed
O000670,C00963,2024-02-05,S09,Completed
O000671,C00720,2025-05-21,S01,Completed
O000672,C00500,2024-08-20,S03,Completed
O000673,C01117,2025-12-28,S06,Completed
O000674,C00685,2025-05-11,S07,Completed
O000675,C00079,2024-07-24,S06,Completed
O000676,C00622,2025-03-01,S01,Completed
O000677,C00947,2024-02-13,S04,Returned
O000678,C00358,2024-03-31,S06,Completed
O000679,C00618,2025-04-14,S08,Completed
O000680,C00507,2025-08-27,S10,Completed
O000681,C00576,2025-04-11,S04,Completed
O000682,C00244,2025-03-29,S07,Completed
O000683,C00506,2025-08-17,S03,Completed
O000684,C00422,2024-11-28,S08,Completed
O000685,C01111,2025-05-21,S01,Completed
O000686,C00217,2025-04-14,S04,Completed
O000687,C01009,2024-01-21,S08,Completed
O000688,C01193,2024-08-15,S10,Completed
O000689,C00330,2025-01-10,S04,Completed
O000690,C00650,2024-05-09,S02,Completed
O000691,C00391,2025-11-17,S02,Completed
O000692,C00381,2025-09-11,S04,Completed
O000693,C00742,2025-02-17,S04,Completed
O000694,C00820,2024-03-11,S02,Completed
O000695,C00673,2025-02-07,S07,Completed
O000696,C00513,2025-07-15,S06,Returned
O000697,C00949,2025-08-29,S03,Completed
O000698,C00930,2025-01-31,S08,Completed
O000699,C00913,2024-12-02,S08,Completed
O000700,C00644,2025-10-05,S01,Cancelled
O000701,C00427,2025-05-19,S03,Completed
O000702,C00502,2024-10-02,S05,Completed
O000703,C00730,2024-01-13,S02,Completed
O000704,C00071,2024-01-03,S05,Completed
O000705,C00478,2024-08-11,S10,Completed
O000706,C00457,2024-06-23,S03,Completed
O000707,C00189,2025-01-19,S09,Completed
O000708,C00291,2025-08-24,S01,Completed
O000709,C00920,2024-08-28,S04,Completed
O000710,C00292,2025-06-30,S10,Completed
O000711,C00756,2024-01-14,S06,Completed
O000712,C00377,2024-07-13,S09,Completed
O000713,C01180,2025-01-31,S03,Completed
O000714,C00508,2025-03-06,S03,Completed
O000715,C00528,2024-11-01,S05,Completed
O000716,C00559,2024-11-29,S07,Completed
O000717,C01055,2025-12-25,S05,Completed
O000718,C00260,2025-02-13,S08,Completed
O000719,C00421,2024-01-03,S05,Completed
O000720,C00304,2025-11-21,S07,Completed
O000721,C00942,2025-07-05,S06,Returned
O000722,C01063,2025-03-27,S10,Completed
O000723,C00542,2025-11-06,S02,Completed
O000724,C01090,2025-05-09,S03,Completed
O000725,C00108,2025-02-20,S04,Completed
O000726,C00268,2025-01-25,S05,Completed
O000727,C00222,2025-01-07,S09,Completed
O000728,C01114,2025-09-19,S06,Completed
O000729,C00693,2024-02-21,S01,Completed
O000730,C00255,2025-01-10,S03,Completed
O000731,C00253,2025-01-29,S07,Completed
O000732,C00257,2024-05-21,S08,Completed
O000733,C00383,2024-03-26,S07,Completed
O000734,C00442,2025-04-08,S05,Completed
O000735,C00599,2024-02-15,S10,Cancelled
O000736,C01114,2024-08-25,S08,Completed
O000737,C00390,2024-01-10,S09,Completed
O000738,C00582,2025-10-25,S07,Completed
O000739,C01068,2025-07-26,S09,Completed
O000740,C00598,2025-06-13,S01,Completed
O000741,C00019,2025-08-20,S09,Completed
O000742,C01125,2025-10-10,S03,Completed
O000743,C00607,2025-10-01,S06,Completed
O000744,C00033,2025-09-07,S08,Completed
O000745,C00862,2025-11-28,S03,Completed
O000746,C00155,2024-06-26,S04,Completed
O000747,C00905,2024-01-06,S07,Completed
O000748,C00405,2024-11-02,S07,Completed
O000749,C00844,2025-07-01,S04,Completed
O000750,C01185,2024-11-22,S09,Completed
O000751,C00747,2024-12-21,S03,Completed
O000752,C01141,2025-01-29,S08,Completed
O000753,C00271,2024-10-26,S08,Completed
O000754,C00770,2025-06-09,S04,Completed
O000755,C00172,2024-10-11,S07,Completed
O000756,C00274,2024-11-25,S04,Completed
O000757,C00259,2024-02-19,S01,Completed
O000758,C01159,2025-09-13,S01,Completed
O000759,C00422,2025-12-09,S01,Completed
O000760,C00364,2025-01-12,S02,Completed
O000761,C00378,2025-08-22,S06,Completed
O000762,C00580,2025-06-21,S10,Completed
O000763,C00891,2024-05-23,S05,Completed
O000764,C00722,2024-02-29,S02,Completed
O000765,C00881,2024-03-15,S08,Returned
O000766,C01122,2024-01-03,S09,Completed
O000767,C00605,2025-07-28,S07,Returned
O000768,C00022,2025-03-23,S09,Completed
O000769,C01196,2024-10-01,S04,Completed
O000770,C00383,2025-06-13,S07,Completed
O000771,C00134,2025-08-14,S05,Returned
O000772,C01049,2024-08-02,S05,Completed
O000773,C00503,2025-11-13,S03,Completed
O000774,C01109,2025-04-29,S09,Completed
O000775,C00144,2024-11-24,S10,Completed
O000776,C00224,2024-09-11,S05,Completed
O000777,C00220,2025-01-21,S06,Completed
O000778,C00179,2024-05-05,S03,Returned
O000779,C00433,2025-08-06,S10,Completed
O000780,C00265,2025-07-03,S07,Completed
O000781,C00954,2024-11-19,S09,Completed
O000782,C00429,2024-07-22,S09,Completed
O000783,C00416,2024-06-20,S10,Completed
O000784,C00727,2024-08-04,S10,Completed
O000785,C00197,2024-09-01,S05,Completed
O000786,C01077,2024-12-01,S07,Completed
O000787,C00480,2025-12-03,S03,Completed
O000788,C00890,2024-10-24,S06,Cancelled
O000789,C00925,2024-06-30,S08,Completed
O000790,C00123,2024-11-29,S08,Returned
O000791,C00778,2025-05-25,S02,Completed
O000792,C00348,2025-01-17,S06,Completed
O000793,C00029,2025-12-17,S07,Completed
O000794,C00975,2024-07-17,S07,Completed
O000795,C00035,2024-11-27,S03,Completed
O000796,C00623,2024-06-13,S09,Completed
O000797,C00589,2024-08-29,S02,Completed
O000798,C01171,2025-10-03,S03,Completed
O000799,C01091,2024-08-14,S02,Completed
O000800,C00904,2025-09-25,S09,Completed
O000801,C00520,2025-07-09,S04,Completed
O000802,C00122,2025-03-26,S02,Completed
O000803,C00340,2024-07-14,S03,Completed
O000804,C00175,2024-07-22,S04,Completed
O000805,C00597,2025-04-02,S10,Completed
O000806,C00451,2024-09-13,S06,Completed
O000807,C00557,2025-06-12,S05,Completed
O000808,C01160,2024-09-28,S03,Completed
O000809,C01040,2024-01-09,S10,Completed
O000810,C00009,2024-07-19,S08,Completed
O000811,C00334,2024-02-28,S08,Completed
O000812,C01017,2025-01-27,S07,Completed
O000813,C00327,2025-10-13,S03,Completed
O000814,C00015,2024-04-28,S01,Completed
O000815,C00839,2025-07-06,S05,Completed
O000816,C00226,2025-02-02,S01,Completed
O000817,C00113,2024-11-26,S06,Cancelled
O000818,C00001,2024-09-23,S07,Completed
O000819,C00266,2025-06-03,S05,Completed
O000820,C00952,2025-11-25,S04,Completed
O000821,C00306,2025-04-24,S02,Completed
O000822,C00012,2024-05-13,S05,Completed
O000823,C00937,2025-11-23,S09,Completed
O000824,C00420,2024-12-20,S04,Completed
O000825,C00889,2025-08-06,S02,Completed
O000826,C00171,2025-05-12,S06,Completed
O000827,C00134,2025-09-16,S08,Completed
O000828,C00965,2024-04-16,S02,Returned
O000829,C01049,2024-10-16,S09,Completed
O000830,C01165,2025-09-20,S07,Completed
O000831,C00658,2025-09-23,S02,Completed
O000832,C01116,2024-05-26,S05,Completed
O000833,C00179,2024-11-22,S05,Completed
O000834,C01080,2025-02-18,S07,Cancelled
O000835,C01179,2024-07-28,S05,Completed
O000836,C00111,2024-10-22,S06,Completed
O000837,C00137,2025-02-01,S09,Completed
O000838,C00232,2024-04-12,S03,Completed
O000839,C00992,2025-09-27,S03,Cancelled
O000840,C00468,2025-05-22,S08,Completed
O000841,C00732,2024-07-27,S10,Completed
O000842,C00481,2025-03-03,S06,Completed
O000843,C01092,2025-01-27,S10,Completed
O000844,C00814,2024-04-18,S03,Completed
O000845,C00994,2024-12-13,S02,Cancelled
O000846,C00323,2024-02-19,S02,Completed
O000847,C00922,2024-04-14,S02,Completed
O000848,C00904,2025-02-23,S05,Completed
O000849,C00606,2025-01-07,S05,Completed
O000850,C00429,2024-01-27,S01,Returned
O000851,C00148,2024-09-29,S02,Completed
O000852,C01142,2025-10-10,S02,Completed
O000853,C00850,2024-12-05,S04,Completed
O000854,C00367,2024-10-27,S07,Completed
O000855,C00850,2025-04-24,S03,Completed
O000856,C01090,2025-06-27,S05,Completed
O000857,C00813,2025-07-10,S09,Returned
O000858,C00175,2024-09-21,S05,Completed
O000859,C00588,2025-06-25,S09,Completed
O000860,C00495,2025-08-18,S01,Completed
O000861,C00973,2024-06-14,S09,Completed
O000862,C01138,2024-11-11,S05,Completed
O000863,C01135,2024-01-01,S08,Completed
O000864,C01171,2024-09-17,S05,Completed
O000865,C00035,2024-03-03,S06,Completed
O000866,C00999,2025-04-27,S08,Completed
O000867,C00538,2025-11-06,S02,Completed
O000868,C00750,2024-11-16,S03,Completed
O000869,C01038,2024-07-19,S09,Completed
O000870,C00374,2024-08-09,S05,Completed
O000871,C00557,2024-05-31,S05,Completed
O000872,C00233,2025-10-05,S09,Completed
O000873,C00705,2025-09-17,S10,Completed
O000874,C00563,2025-04-06,S03,Completed
O000875,C00939,2024-08-04,S04,Returned
O000876,C00887,2024-07-14,S07,Completed
O000877,C00726,2024-07-20,S02,Completed
O000878,C00076,2025-10-08,S08,Cancelled
O000879,C00439,2024-08-21,S05,Completed
O000880,C00699,2024-05-20,S01,Returned
O000881,C00915,2025-12-08,S03,Completed
O000882,C00891,2025-05-12,S09,Completed
O000883,C00692,2025-07-08,S05,Completed
O000884,C00253,2024-02-26,S08,Completed
O000885,C01150,2025-05-18,S01,Completed
O000886,C01061,2024-05-21,S07,Completed
O000887,C00410,2025-12-22,S07,Completed
O000888,C00127,2025-08-06,S08,Completed
O000889,C01192,2025-06-22,S03,Completed
O000890,C00592,2025-10-01,S01,Completed
O000891,C00294,2024-04-15,S09,Completed
O000892,C01020,2024-06-13,S01,Completed
O000893,C00310,2024-08-02,S06,Completed
O000894,C00662,2024-03-11,S09,Completed
O000895,C00528,2025-12-16,S02,Completed
O000896,C00540,2025-10-26,S04,Completed
O000897,C00419,2025-08-01,S02,Cancelled
O000898,C00444,2024-03-30,S04,Completed
O000899,C00685,2024-08-15,S02,Completed
O000900,C00840,2024-03-19,S01,Completed
O000901,C00236,2025-08-30,S03,Completed
O000902,C00214,,S08,Completed
O000903,C00085,2024-09-02,S05,Returned
O000904,C00794,2024-09-28,S04,Completed
O000905,C00085,2025-02-06,S05,Completed
O000906,C00065,2025-10-30,S06,Completed
O000907,C00663,2024-04-25,S06,Completed
O000908,C00627,2025-03-10,S05,Completed
O000909,C00064,2025-06-13,S06,Completed
O000910,C00939,2025-03-17,S09,Completed
O000911,C00919,2024-06-20,S05,Completed
O000912,C01182,2024-01-16,S06,Completed
O000913,C00491,2024-02-25,S04,Completed
O000914,C00313,2025-08-13,S03,Completed
O000915,C00615,2024-04-12,S06,Cancelled
O000916,C00919,2024-10-10,S05,Completed
O000917,C00813,2025-12-05,S04,Completed
O000918,C00940,2025-05-31,S05,Completed
O000919,C01112,2025-09-09,S07,Completed
O000920,C00680,2024-10-04,S01,Completed
O000921,C00435,2025-09-03,S01,Completed
O000922,C00682,2024-09-25,S01,Completed
O000923,C01159,2025-02-03,S02,Completed
O000924,C01074,2025-05-17,S09,Completed
O000925,C00340,2024-03-26,S05,Completed
O000926,C00347,2024-11-15,S09,Completed
O000927,C00646,2024-02-01,S05,Completed
O000928,C00649,2024-12-01,S07,Completed
O000929,C00245,2024-02-20,S06,Completed
O000930,C00109,2024-03-19,S02,Completed
O000931,C00533,2025-11-28,S03,Completed
O000932,C01114,2024-06-22,S05,Completed
O000933,C00296,2025-09-09,S04,Completed
O000934,C00112,2025-05-15,S06,Completed
O000935,C00343,2025-07-28,S08,Completed
O000936,C00101,2024-03-16,S08,Cancelled
O000937,C00629,2024-11-11,S03,Completed
O000938,C00028,2025-01-07,S04,Completed
O000939,C00937,2024-03-21,S01,Completed
O000940,C00058,2025-10-01,S02,Completed
O000941,C00297,2025-11-25,S09,Completed
O000942,C00134,2025-11-27,S10,Completed
O000943,C00249,2024-03-11,S10,Returned
O000944,C01021,2025-10-27,S02,Completed
O000945,C00550,2025-10-13,S06,Cancelled
O000946,C00902,2024-03-11,S07,Returned
O000947,C01099,2024-02-15,S06,Completed
O000948,C00834,2024-02-16,S08,Completed
O000949,C01192,2025-08-13,S09,Completed
O000950,C00771,2025-02-25,S08,Completed
O000951,C00146,2024-05-28,S05,Completed
O000952,C00893,2024-05-09,S08,Completed
O000953,C00344,2025-03-31,S10,Completed
O000954,C01059,2025-09-30,S10,Completed
O000955,C00702,2025-09-22,S09,Completed
O000956,C00001,2025-05-19,S08,Completed
O000957,C00153,2024-08-31,S02,Completed
O000958,C00429,2025-04-18,S02,Completed
O000959,C00508,2025-01-16,S03,Returned
O000960,C01150,2024-04-12,S07,Completed
O000961,C00491,2025-05-03,S09,Completed
O000962,C00345,2024-02-06,S08,Completed
O000963,C00221,2025-10-15,S09,Completed
O000964,C00723,2025-07-02,S06,Completed
O000965,C01049,2025-06-03,S01,Completed
O000966,C00528,2024-11-28,S04,Completed
O000967,C00841,2025-01-31,S06,Completed
O000968,C01066,2024-10-22,S06,Returned
O000969,C00481,2024-04-16,S08,Completed
O000970,C00930,2025-06-13,S01,Completed
O000971,C00872,2024-03-23,S02,Completed
O000972,C00345,2024-10-14,S02,Returned
O000973,C00045,2025-12-06,S06,Completed
O000974,C00021,2025-04-05,S07,Completed
O000975,C01094,2024-08-02,S02,Completed
O000976,C00873,2024-10-07,S05,Completed
O000977,C00048,2025-04-03,S06,Completed
O000978,C00551,2024-12-09,S04,Completed
O000979,C00287,2024-07-12,S01,Completed
O000980,C01002,2024-06-06,S03,Cancelled
O000981,C01034,2025-04-09,S10,Completed
O000982,C00542,2024-04-13,S09,Completed
O000983,C00756,2024-02-03,S06,Completed
O000984,C00274,2024-04-11,S02,Completed
O000985,C00956,2025-09-30,S09,Completed
O000986,C00600,2025-12-26,S04,Completed
O000987,C00381,2024-11-20,S08,Completed
O000988,C00479,2025-11-21,S10,Completed
O000989,C00015,2025-08-14,S07,Completed
O000990,C00516,2024-05-20,S03,Completed
O000991,C00191,2025-04-18,S08,Completed
O000992,C01192,2024-01-31,S04,Completed
O000993,C00621,2024-03-03,S02,Completed
O000994,C01161,2025-07-13,S05,Completed
O000995,C00154,2024-03-27,S01,Completed
O000996,C00272,2024-10-30,S08,Completed
O000997,C00143,2024-03-01,S08,Completed
O000998,C01093,2025-01-30,S03,Completed
O000999,C00247,2024-11-29,S01,Completed
O001000,C00788,2025-02-14,S04,Completed
O001001,C00079,2024-10-10,S09,Completed
O001002,C00623,2025-04-10,S09,Completed
O001003,C00525,2024-03-20,S01,Completed
O001004,C00772,2025-11-22,S07,Completed
O001005,C00938,2024-03-17,S06,Completed
O001006,C01119,2025-06-23,S07,Cancelled
O001007,C00617,2024-12-26,S07,Completed
O001008,C01032,2024-03-17,S08,Completed
O001009,C00067,2025-05-23,S08,Completed
O001010,C00191,2024-06-12,S10,Completed
O001011,C00768,2024-01-09,S02,Cancelled
O001012,C00521,2024-06-23,S04,Completed
O001013,C00990,2025-04-06,S04,Completed
O001014,C01141,2024-11-02,S10,Completed
O001015,C00267,2025-08-10,S08,Completed
O001016,C00485,2024-09-01,S03,Completed
O001017,C01188,2024-05-01,S03,Completed
O001018,C00376,2024-07-03,S02,Completed
O001019,C00653,2024-02-01,S01,Completed
O001020,C00549,2025-07-22,S08,Completed
O001021,C01098,2024-11-05,S09,Completed
O001022,C00073,2025-01-06,S09,Completed
O001023,C00308,2025-10-17,S08,Returned
O001024,C00199,2025-08-18,S05,Completed
O001025,C01154,2024-02-25,S01,Completed
O001026,C00572,2024-09-29,S09,Completed
O001027,C00791,2025-04-08,S06,Completed
O001028,C01175,2025-11-08,S07,Completed
O001029,C00179,2025-03-31,S08,Completed
O001030,C00197,2025-10-31,S05,Completed
O001031,C00735,2024-09-05,S06,Completed
O001032,C00089,2025-11-28,S07,Completed
O001033,C00799,2024-03-18,S07,Completed
O001034,C00788,2025-06-17,S02,Returned
O001035,C00748,2024-04-17,S01,Completed
O001036,C00209,2024-09-29,S08,Completed
O001037,C00493,2024-01-15,S05,Completed
O001038,C01154,2025-01-04,S10,Completed
O001039,C00665,2024-10-30,S02,Completed
O001040,C01037,2025-11-02,S03,Completed
O001041,C00871,2024-07-23,S06,Completed
O001042,C00732,2024-04-22,S10,Completed
O001043,C01130,2025-11-10,S06,Completed
O001044,C00698,2024-09-09,S08,Completed
O001045,C01123,2025-03-16,S05,Completed
O001046,C00594,2024-07-04,S05,Completed
O001047,C00886,2024-08-14,S07,Completed
O001048,C00852,2025-06-11,S10,Completed
O001049,C00325,2025-10-29,S05,Completed
O001050,C00979,2024-12-19,S09,Completed
O001051,C00956,2025-09-14,S06,Completed
O001052,C00894,2024-01-01,S07,Completed
O001053,C00144,2025-07-06,S08,Completed
O001054,C00384,2025-07-13,S05,Completed
O001055,C00216,2025-02-23,S04,Completed
O001056,C00324,2025-09-11,S08,Completed
O001057,C01039,2024-06-09,S10,Completed
O001058,C00217,2024-06-09,S09,Completed
O001059,C00951,2024-05-07,S01,Completed
O001060,C00183,2025-12-22,S03,Completed
O001061,C00270,2024-05-30,S04,Completed
O001062,C00945,2025-03-19,S07,Completed
O001063,C00870,2025-04-15,S06,Completed
O001064,C00467,2025-04-07,S10,Completed
O001065,C00305,2025-12-30,S10,Completed
O001066,C01168,2024-01-30,S01,Cancelled
O001067,C00111,2025-04-17,S04,Completed
O001068,C01014,2025-07-10,S06,Completed
O001069,C00232,2024-03-20,S03,Completed
O001070,C00595,2024-02-08,S02,Completed
O001071,C00173,2024-08-27,S02,Completed
O001072,C00973,2025-07-10,S10,Returned
O001073,C01031,2025-08-12,S04,Completed
O001074,C01179,2024-12-02,S01,Completed
O001075,C00546,2024-10-06,S10,Cancelled
O001076,C00548,2024-04-25,S02,Completed
O001077,C00518,2024-09-25,S10,Completed
O001078,C00914,2024-11-30,S02,Completed
O001079,C00215,2024-11-07,S04,Completed
O001080,C00134,2024-02-22,S04,Completed
O001081,C00285,2024-03-08,S01,Cancelled
O001082,C01150,2025-11-24,S07,Completed
O001083,C00686,2024-02-03,S07,Completed
O001084,C01176,2025-01-20,S10,Completed
O001085,C00331,2024-09-05,S10,Completed
O001086,C01139,2024-04-20,S10,Completed
O001087,C00894,2024-04-03,S01,Completed
O001088,C00899,2025-02-13,S08,Completed
O001089,C01099,2024-06-27,S10,Completed
O001090,C01190,2024-02-16,S07,Completed
O001091,C00078,2025-08-26,S07,Completed
O001092,C00947,2025-01-10,S06,Completed
O001093,C00688,2025-12-24,S04,Completed
O001094,C00021,2025-08-09,S08,Completed
O001095,C00566,2024-07-20,S02,Completed
O001096,C00827,2025-03-20,S07,Completed
O001097,C00179,2024-10-23,S03,Completed
O001098,C01136,2024-11-03,S03,Completed
O001099,C01083,2025-12-23,S07,Completed
O001100,C00905,2025-05-07,S03,Completed
O001101,C00669,2024-12-03,S05,Completed
O001102,C00191,2025-10-07,S08,Completed
O001103,C00708,2024-03-06,S04,Completed
O001104,C01059,2025-02-25,S07,Completed
O001105,C00379,2025-06-23,S07,Completed
O001106,C00387,2025-09-20,S02,Completed
O001107,C00237,2025-05-07,S08,Completed
O001108,C00616,2024-11-12,S10,Completed
O001109,C00283,2025-09-17,S10,Completed
O001110,C00001,2024-03-15,S09,Completed
O001111,C00464,2025-12-14,S06,Completed
O001112,C00967,2024-02-28,S05,Completed
O001113,C00172,2025-01-20,S01,Completed
O001114,C01111,2024-01-15,S01,Completed
O001115,C01147,2024-08-18,S09,Cancelled
O001116,C00843,2025-09-08,S04,Completed
O001117,C00690,2025-11-07,S01,Cancelled
O001118,C00575,2024-07-17,S10,Completed
O001119,C00165,2024-12-19,S03,Completed
O001120,C00383,2024-02-04,S06,Completed
O001121,C00209,2024-06-10,S08,Completed
O001122,C00224,2025-04-15,S10,Completed
O001123,C00003,2025-06-14,S02,Completed
O001124,C00372,2025-02-26,S08,Completed
O001125,C00611,2024-12-13,S01,Completed
O001126,C00116,2025-11-24,S02,Completed
O001127,C00447,2024-05-26,S08,Cancelled
