order_item_id,order_id,product_id,quantity,discount
LI000665,O000212,P0070,4.0,0.24
LI000666,O001582,P0017,1.0,0.242
LI000667,O003832,P0079,2.0,0.132
LI000668,O001444,P0097,3.0,0.083
LI000669,O004144,P0120,5.0,0.046
LI000670,O004327,P0059,2.0,0.041
LI000671,O000579,P0054,1.0,0.059
LI000672,O002998,P0013,5.0,0.119
LI000673,O005209,P0042,5.0,0.186
LI000674,O001755,P0044,4.0,0.1
LI000675,O002980,P0119,3.0,0.195
LI000676,O006196,P0086,3.0,0.141
LI000677,O003606,P0080,1.0,0.005
LI000678,O000422,P0098,2.0,0.033
LI000679,O000611,P0067,4.0,0.143
LI000680,O000446,P0072,3.0,0.04
LI000681,O000961,P0020,4.0,0.152
LI000682,O000131,P0047,2.0,0.111
LI000683,O002648,P0024,5.0,0.173
LI000684,O005768,P0051,2.0,0.073
LI000685,O004080,P0018,5.0,0.205
LI000686,O002435,P0023,2.0,0.097
LI000687,O003730,P0001,4.0,0.199
LI000688,O004432,P0115,2.0,0.005
LI000689,O005237,P0066,3.0,0.098
LI000690,O001025,P0005,3.0,0.055
LI000691,O001653,P0018,1.0,0.111
LI000692,O000538,P0080,3.0,0.237
LI000693,O004592,P0074,3.0,0.04
LI000694,O003084,P0117,5.0,0.022
LI000695,O000508,P0093,4.0,0.015
LI000696,O003925,P0035,4.0,0.031
LI000697,O000681,P0025,5.0,0.015
LI000698,O002613,P0106,3.0,0.171
LI000699,O004877,P0024,2.0,0.029
LI000700,O000760,P0013,5.0,0.049
LI000701,O004224,P0021,4.0,0.161
LI000702,O003148,P0106,1.0,0.112
LI000703,O005389,P0107,4.0,0.014
LI000704,O002194,P0039,2.0,0.243
LI000705,O002547,P0034,4.0,0.15
LI000706,O005062,P0019,5.0,0.153
LI000707,O004656,P0028,1.0,0.213
LI000708,O001223,P0091,4.0,0.227
LI000709,O005020,P0114,5.0,0.014
LI000710,O003575,P0090,5.0,0.017
LI000711,O005724,P0011,5.0,0.194
LI000712,O003024,P0049,1.0,0.174
LI000713,O003281,P0035,5.0,0.054
LI000714,O006486,P0084,1.0,0.08
LI000715,O001072,P0076,2.0,0.153
LI000716,O000541,P0057,2.0,0.197
LI000717,O005296,P0028,2.0,0.151
LI000718,O000511,P0066,5.0,0.198
LI000719,O006163,P0065,1.0,0.057
LI000720,O004451,P0073,2.0,0.083
LI000721,O000345,P0022,3.0,0.025
LI000722,O005180,P0120,2.0,0.246
LI000723,O005887,P0051,5.0,0.202
LI000724,O006373,P0104,3.0,0.179
LI000725,O004243,P0091,4.0,0.049
LI000726,O003370,P0009,3.0,0.175
LI000727,O003823,P0071,4.0,0.216
LI000728,O002380,P0036,3.0,0.203
LI000729,O002481,P0054,1.0,0.189
LI000730,O000399,P0112,3.0,0.097
LI000731,O005820,P0038,2.0,0.192
LI000732,O003407,P0114,4.0,0.121
LI000733,O003281,P0066,4.0,0.101
LI000734,O005531,P0043,2.0,0.241
LI000735,O004683,P0005,1.0,0.037
LI000736,O003767,P0081,3.0,0.216
LI000737,O001295,P0037,1.0,0.081
LI000738,O003252,P0058,2.0,0.129
LI000739,O006490,P0063,3.0,0.091
LI000740,O005639,P0099,2.0,0.126
LI000741,O005901,P0051,4.0,0.205
LI000742,O003510,P0072,4.0,0.046
LI000743,O002036,P0043,4.0,0.189
LI000744,O005524,P0067,5.0,0.111
LI000745,O004834,P0067,5.0,0.234
LI000746,O003850,P0065,4.0,0.137
LI000747,O001778,P0062,5.0,0.01
LI000748,O000380,P0088,5.0,0.228
LI000749,O003764,P0109,2.0,0.231
LI000750,O005300,P0063,3.0,0.045
LI000751,O001662,P0030,4.0,0.243
LI000752,O003059,P0106,5.0,0.111
LI000753,O001307,P0090,2.0,0.229
LI000754,O002466,P0038,2.0,0.091
LI000755,O004452,P0107,3.0,0.006
LI000756,O000016,P0104,2.0,0.199
LI000757,O004411,P0051,1.0,0.221
LI000758,O002581,P0107,1.0,0.041
LI000759,O005136,P0038,4.0,0.138
LI000760,O005583,P0108,3.0,0.208
LI000761,O002593,P0114,1.0,0.115
LI000762,O004790,P0067,3.0,0.197
LI000763,O000069,P0077,4.0,0.16
LI000764,O000411,P0100,2.0,0.18
LI000765,O003124,P0105,2.0,0.23
LI000766,O002860,P0048,2.0,0.104
LI000767,O000919,P0012,1.0,0.193
LI000768,O004836,P0020,3.0,0.178
LI000769,O001491,P0103,1.0,0.11
LI000770,O003806,P0108,5.0,0.095
LI000771,O003344,P0072,3.0,0.22
LI000772,O002487,P0117,4.0,0.051
LI000773,O002578,P0111,1.0,0.08
LI000774,O000273,P0002,2.0,0.244
LI000775,O004555,P0075,2.0,0.069
LI000776,O000820,P0120,2.0,0.218
LI000777,O005293,P0085,1.0,0.093
LI000778,O002616,P0101,1.0,0.138
LI000779,O004957,P0055,2.0,0.1
LI000780,O006070,P0006,2.0,0.055
LI000781,O005641,P0083,2.0,0.173
LI000782,O002545,P0094,5.0,0.242
LI000783,O003985,P0110,1.0,0.223
LI000784,O004891,P0103,2.0,0.246
LI000785,O004901,P0108,4.0,0.173
LI000786,O005192,P0062,2.0,0.009
LI000787,O002982,P0049,1.0,0.139
LI000788,O001891,P0100,4.0,0.156
LI000789,O003040,P0084,1.0,0.03
LI000790,O004936,P0054,1.0,0.207
LI000791,O002683,P0118,1.0,0.183
LI000792,O000603,P0010,3.0,0.112
LI000793,O003938,P0024,4.0,0.073
LI000794,O001433,P0097,5.0,0.055
LI000795,O005930,P0029,5.0,0.241
LI000796,O004463,P0119,3.0,0.201
LI000797,O000256,P0094,1.0,0.173
LI000798,O002488,P0100,5.0,0.237
LI000799,O001359,P0109,4.0,0.051
LI000800,O003702,P0006,2.0,0.214
LI000801,O002483,P0058,4.0,0.146
LI000802,O000690,P0111,1.0,0.233
LI000803,O003533,P0078,4.0,0.165
LI000804,O000308,P0057,1.0,0.185
LI000805,O006132,P0003,4.0,0.056
LI000806,O001697,P0024,3.0,0.086
LI000807,O003167,P0019,4.0,0.076
LI000808,O000409,P0102,5.0,0.174
LI000809,O003952,P0098,2.0,0.103
LI000810,O000826,P0009,3.0,0.215
LI000811,O001192,P0030,4.0,0.053
LI000812,O002135,P0096,1.0,0.199
LI000813,O006147,P0077,3.0,0.203
LI000814,O005648,P0082,5.0,0.157
LI000815,O003095,P0044,2.0,0.037
LI000816,O004194,P0053,2.0,0.082
LI000817,O001775,P0086,4.0,0.099
LI000818,O005642,P0068,5.0,0.116
LI000819,O004417,P0060,5.0,0.184
LI000820,O000534,P0023,2.0,0.085
LI000821,O002868,P0061,2.0,0.005
LI000822,O001208,P0007,5.0,0.217
LI000823,O000417,P0044,2.0,0.108
LI000824,O002777,P0055,1.0,0.071
LI000825,O001238,P0075,2.0,0.205
LI000826,O004944,P0039,1.0,0.22
LI000827,O004766,P0059,2.0,0.183
LI000828,O001944,P0106,3.0,0.089
LI000829,O002181,P0105,3.0,0.058
LI000830,O002101,P0098,3.0,0.178
LI000831,O004837,P0005,1.0,0.014
LI000832,O004119,P0042,1.0,0.098
LI000833,O003675,P0089,4.0,0.19
LI000834,O005751,P0092,4.0,0.146
LI000835,O000460,P0014,2.0,0.183
LI000836,O000650,P0027,1.0,0.143
LI000837,O004578,P0016,3.0,0.06
LI000838,O000120,P0091,3.0,0.121
LI000839,O004769,P0002,3.0,0.193
LI000840,O002256,P0019,2.0,0.058
LI000841,O005981,P0023,1.0,0.241
LI000842,O000318,P0041,2.0,0.051
LI000843,O006482,P0014,5.0,0.004
LI000844,O006299,P0047,5.0,0.195
LI000845,O000868,P0115,4.0,0.232
LI000846,O003227,P0063,1.0,0.062
LI000847,O000394,P0090,3.0,0.039
LI000848,O002553,P0008,1.0,0.056
LI000849,O005067,P0027,4.0,0.157
LI000850,O004409,P0111,3.0,0.145
LI000851,O005379,P0040,2.0,0.155
LI000852,O003229,P0028,3.0,0.002
LI000853,O002062,P0068,5.0,0.039
LI000854,O000077,P0061,2.0,0.061
LI000855,O003411,P0038,3.0,0.174
LI000856,O000409,P0075,2.0,0.152
LI000857,O004093,P0108,5.0,0.156
LI000858,O002268,P0024,5.0,0.143
LI000859,O000744,P0028,1.0,0.186
LI000860,O004529,P0041,5.0,0.235
LI000861,O002854,P0018,5.0,0.168
LI000862,O005575,P0049,5.0,0.186
LI000863,O005774,P0085,4.0,0.152
LI000864,O003835,P0026,5.0,0.199
LI000865,O003998,P0003,1.0,0.236
LI000866,O001832,P0077,2.0,0.151
LI000867,O000988,P0038,4.0,0.045
LI000868,O005618,P0092,2.0,0.193
LI000869,O002702,P0014,2.0,0.163
LI000870,O003713,P0001,1.0,0.233
LI000871,O003908,P0092,4.0,0.068
LI000872,O002865,P0100,3.0,0.243
LI000873,O005650,P0118,5.0,0.138
LI000874,O000755,P0114,2.0,0.241
LI000875,O000676,P0011,2.0,0.196
LI000876,O004928,P0107,1.0,0.216
LI000877,O005216,P0040,1.0,0.081
LI000878,O004124,P0004,1.0,0.055
LI000879,O005350,P0034,4.0,0.156
LI000880,O004512,P0065,5.0,0.094
LI000881,O006169,P0056,4.0,0.246
LI000882,O001711,P0010,1.0,0.124
LI000883,O003476,P0081,1.0,0.028
LI000884,O000542,P0071,2.0,0.125
LI000885,O000165,P0103,4.0,0.134
LI000886,O002256,P0064,4.0,0.001
LI000887,O000985,P0013,5.0,0.061
LI000888,O002662,P0022,4.0,0.0
LI000889,O004469,P0056,5.0,0.14
LI000890,O000618,P0065,3.0,0.073
LI000891,O003914,P0092,5.0,0.043
LI000892,O000069,P0097,1.0,0.21
LI000893,O005640,P0013,3.0,0.008
LI000894,O005755,P0001,2.0,0.173
LI000895,O003425,P0038,2.0,0.143
LI000896,O004197,P0119,2.0,0.193
LI000897,O000001,P0058,1.0,0.033
LI000898,O002399,P0025,2.0,0.218
LI000899,O002055,P0042,5.0,0.08
LI000900,O004414,P0085,1.0,0.002
LI000901,O005975,P0033,0.0,0.164
LI000902,O000186,P0057,1.0,0.215
LI000903,O004824,P0037,1.0,0.088
LI000904,O002510,P0118,4.0,0.132
LI000905,O004439,P0057,5.0,0.103
LI000906,O004809,P0098,3.0,0.011
LI000907,O003080,P0062,4.0,0.188
LI000908,O000136,P0003,1.0,0.235
LI000909,O006019,P0030,2.0,0.105
LI000910,O000383,P0119,4.0,0.036
LI000911,O004282,P0067,4.0,0.126
LI000912,O002687,P0063,3.0,0.226
LI000913,O000928,P0082,1.0,0.151
LI000914,O003444,P0023,2.0,0.053
LI000915,O005060,P0072,2.0,0.138
LI000916,O000561,P0073,3.0,0.082
LI000917,O001190,P0066,2.0,0.006
LI000918,O000898,P0061,5.0,0.228
LI000919,O006025,P0002,4.0,0.199
LI000920,O005934,P0027,4.0,0.231
LI000921,O002369,P0048,2.0,0.171
LI000922,O005809,P0103,2.0,0.112
LI000923,O001739,P0063,2.0,0.123
LI000924,O005277,P0100,4.0,0.051
LI000925,O004954,P0005,2.0,0.097
LI000926,O003046,P0001,5.0,0.041
LI000927,O004381,P0022,5.0,0.118
LI000928,O003873,P0074,4.0,0.161
LI000929,O002399,P0109,1.0,0.064
LI000930,O006227,P0024,1.0,0.236
LI000931,O005744,P0059,1.0,0.162
LI000932,O004762,P0079,5.0,0.055
LI000933,O001394,P0097,3.0,0.042
LI000934,O002589,P0050,1.0,0.042
LI000935,O003467,P0023,3.0,0.243
LI000936,O002025,P0078,4.0,0.059
LI000937,O006357,P0018,5.0,0.042
LI000938,O003686,P0089,1.0,0.041
LI000939,O000930,P0022,5.0,0.086
LI000940,O004310,P0044,4.0,0.154
LI000941,O004400,P0044,5.0,0.02
LI000942,O003227,P0037,2.0,0.04
LI000943,O001404,P0007,1.0,0.244
LI000944,O000200,P0090,5.0,0.154
LI000945,O003752,P0024,5.0,0.035
LI000946,O002286,P0077,5.0,0.138
LI000947,O000671,P0041,4.0,0.06
LI000948,O001729,P0070,1.0,0.243
LI000949,O003239,P0085,1.0,0.097
LI000950,O001250,P0071,2.0,0.036
LI000951,O000879,P0018,2.0,0.153
LI000952,O004347,P0079,5.0,0.034
LI000953,O003352,P0072,1.0,0.13
LI000954,O002524,P0060,1.0,0.213
LI000955,O000498,P0052,5.0,0.086
LI000956,O001988,P0080,3.0,0.119
LI000957,O000978,P0049,1.0,0.027
LI000958,O003045,P0067,5.0,0.162
LI000959,O002749,P0045,5.0,0.028
LI000960,O004880,P0009,3.0,0.082
LI000961,O002477,P0116,2.0,0.21
LI000962,O000539,P0111,5.0,0.037
LI000963,O004041,P0026,1.0,0.21
LI000964,O000901,P0026,2.0,0.158
LI000965,O001467,P0030,2.0,0.035
LI000966,O003016,P0027,2.0,0.042
LI000967,O004306,P0080,5.0,0.166
LI000968,O001734,P0112,1.0,0.182
LI000969,O000491,P0115,3.0,0.164
LI000970,O001710,P0004,4.0,0.179
LI000971,O001754,P0051,4.0,0.09
LI000972,O001919,P0083,2.0,0.0
LI000973,O002035,P0098,4.0,0.132
LI000974,O002712,P0070,4.0,0.149
LI000975,O006026,P0109,5.0,0.172
LI000976,O001487,P0079,3.0,0.058
LI000977,O006100,P0010,4.0,0.043
LI000978,O001501,P0118,3.0,0.208
LI000979,O000198,P0106,4.0,0.21
LI000980,O001968,P0036,2.0,0.247
LI000981,O004617,P0046,2.0,0.085
LI000982,O005619,P0104,3.0,0.015
LI000983,O001535,P0006,3.0,0.119
LI000984,O001714,P0108,3.0,0.12
LI000985,O001349,P0104,3.0,0.009
LI000986,O004784,P0070,1.0,0.144
LI000987,O004563,P0079,2.0,0.065
LI000988,O003845,P0093,4.0,0.03
LI000989,O000596,P0089,1.0,0.151
LI000990,O000139,P0083,3.0,0.071
LI000991,O001015,P0078,4.0,0.14
LI000992,O000242,P0003,2.0,0.004
LI000993,O002364,P0050,3.0,0.092
LI000994,O000733,P0042,5.0,0.216
LI000995,O000135,P0110,3.0,0.163
LI000996,O003260,P0078,4.0,0.217
LI000997,O003762,P0054,2.0,0.185
LI000998,O002627,P0103,3.0,0.18
LI000999,O003141,P0039,2.0,0.218
LI001000,O002487,P0085,1.0,0.005
LI001001,O002125,P0118,5.0,0.105
LI001002,O001511,P0055,1.0,0.24
LI001003,O001819,P0011,5.0,0.044
LI001004,O004854,P0114,1.0,0.163
LI001005,O002797,P0074,2.0,0.198
LI001006,O004513,P0079,2.0,0.233
LI001007,O004303,P0030,1.0,0.218
LI001008,O006485,P0108,4.0,0.169
LI001009,O001644,P0119,1.0,0.178
LI001010,O002769,P0081,3.0,0.086
LI001011,O004407,P0118,4.0,0.056
LI001012,O005428,P0056,2.0,0.24
LI001013,O003365,P0029,1.0,0.244
LI001014,O001400,P0017,4.0,0.106
LI001015,O001551,P0033,3.0,0.103
LI001016,O003412,P0102,5.0,0.113
LI001017,O000083,P0021,2.0,0.115
LI001018,O005697,P0111,4.0,0.211
LI001019,O005572,P0115,4.0,0.108
LI001020,O005123,P0078,4.0,0.221
LI001021,O001480,P0010,1.0,0.174
LI001022,O002921,P0106,2.0,0.241
LI001023,O002284,P0087,2.0,0.169
LI001024,O002441,P0103,1.0,0.103
LI001025,O005761,P0039,1.0,0.229
LI001026,O001783,P0078,1.0,0.057
LI001027,O006174,P0047,3.0,0.241
LI001028,O005703,P0086,4.0,0.011
LI001029,O005078,P0052,3.0,0.16
LI001030,O000605,P0041,2.0,0.005
LI001031,O006427,P0092,1.0,0.051
LI001032,O004334,P0047,4.0,0.116
LI001033,O000731,P0073,5.0,0.04
LI001034,O005439,P0087,4.0,0.247
LI001035,O006091,P0071,5.0,0.193
LI001036,O001361,P0088,4.0,0.213
LI001037,O002079,P0043,1.0,0.245
LI001038,O000978,P0037,5.0,0.169
LI001039,O005011,P0073,5.0,0.067
LI001040,O001638,P0064,2.0,0.189
LI001041,O005725,P0102,4.0,0.146
LI001042,O006351,P0071,3.0,0.067
LI001043,O001982,P0060,3.0,0.092
LI001044,O002951,P0087,2.0,0.152
LI001045,O003301,P0025,2.0,0.099
LI001046,O004005,P0119,2.0,0.059
LI001047,O000583,P0110,1.0,0.107
LI001048,O000460,P0115,1.0,0.058
LI001049,O000136,P0022,1.0,0.219
LI001050,O001977,P0118,1.0,0.174
LI001051,O000978,P0043,2.0,0.094
LI001052,O000284,P0071,2.0,0.236
LI001053,O002898,P0070,1.0,0.097
LI001054,O002399,P0036,1.0,0.144
LI001055,O004113,P0046,5.0,0.128
LI001056,O001239,P0022,4.0,0.03
LI001057,O003467,P0035,5.0,0.106
LI001058,O005519,P0113,4.0,0.019
LI001059,O002462,P0047,1.0,0.043
LI001060,O005364,P0033,1.0,0.197
LI001061,O003167,P0085,1.0,0.076
LI001062,O003705,P0075,5.0,0.022
LI001063,O002054,P0013,2.0,0.18
LI001064,O000780,P0056,4.0,0.201
LI001065,O002135,P0067,5.0,0.145
LI001066,O002237,P0013,1.0,0.229
LI001067,O001640,P0050,2.0,0.212
LI001068,O000420,P0120,5.0,0.138
LI001069,O001827,P0105,4.0,0.184
LI001070,O003139,P0057,1.0,0.082
LI001071,O003690,P0098,4.0,0.159
LI001072,O006392,P0028,1.0,0.244
LI001073,O004956,P0104,1.0,0.2
LI001074,O000207,P0098,3.0,0.094
LI001075,O003391,P0096,4.0,0.233
LI001076,O003871,P0087,2.0,0.206
LI001077,O003797,P0088,1.0,0.009
LI001078,O002535,P0065,2.0,0.187
LI001079,O002181,P0024,5.0,0.244
LI001080,O006137,P0067,1.0,0.079
LI001081,O004211,P0081,1.0,0.069
LI001082,O004307,P0007,1.0,0.16
LI001083,O004228,P0074,2.0,0.028
LI001084,O001398,P0083,3.0,0.169
LI001085,O004250,P0024,4.0,0.057
LI001086,O005016,P0009,1.0,0.113
LI001087,O001447,P0114,4.0,0.223
LI001088,O000952,P0015,4.0,0.199
LI001089,O004022,P0113,4.0,0.027
LI001090,O005486,P0056,2.0,0.19
LI001091,O001718,P0086,4.0,0.103
LI001092,O004243,P0017,5.0,0.249
LI001093,O003806,P0019,2.0,0.075
LI001094,O005914,P0009,2.0,0.118
LI001095,O003199,P0064,5.0,0.085
LI001096,O004811,P0057,3.0,0.147
LI001097,O001597,P0038,3.0,0.066
LI001098,O006375,P0083,1.0,0.228
LI001099,O005620,P0008,3.0,0.154
LI001100,O003734,P0006,1.0,0.236
LI001101,O003217,P0049,4.0,0.17
LI001102,O000907,P0102,1.0,0.046
LI001103,O005743,P0045,3.0,0.004
LI001104,O003751,P0021,1.0,0.102
LI001105,O005821,P0120,2.0,0.248
LI001106,O006127,P0093,3.0,0.219
LI001107,O004059,P0034,1.0,0.212
LI001108,O002155,P0012,3.0,0.142
LI001109,O006237,P0039,5.0,0.024
LI001110,O005756,P0096,3.0,0.004
LI001111,O004925,P0006,5.0,0.21
LI001112,O006284,P0081,1.0,0.044
LI001113,O001338,P0032,5.0,0.019
LI001114,O004107,P0060,3.0,0.177
LI001115,O002496,P0008,2.0,0.0
LI001116,O002975,P0038,5.0,0.185
LI001117,O002443,P0093,3.0,0.048
LI001118,O005625,P0095,2.0,0.08
LI001119,O004474,P0019,4.0,0.043
LI001120,O000361,P0117,5.0,0.194
LI001121,O003065,P0055,5.0,0.121
LI001122,O005668,P0009,1.0,0.041
LI001123,O004738,P0052,4.0,0.01
LI001124,O000573,P0028,1.0,0.247
LI001125,O001956,P0062,1.0,0.179
LI001126,O003045,P0048,3.0,0.17
LI001127,O001585,P0114,1.0,0.126
LI001128,O005019,P0115,5.0,0.109
LI001129,O002234,P0039,1.0,0.199
LI001130,O003293,P0104,2.0,0.207
LI001131,O005638,P0053,5.0,0.015
LI001132,O003247,P0095,3.0,0.215
LI001133,O001815,P0063,1.0,0.19
LI001134,O004042,P0019,2.0,0.122
LI001135,O001890,P0033,2.0,0.119
LI001136,O001900,P0064,5.0,0.209
LI001137,O005324,P0026,1.0,0.198
LI001138,O002656,P0045,2.0,0.035
LI001139,O002330,P0001,1.0,0.137
LI001140,O003719,P0075,5.0,0.242
LI001141,O005536,P0066,4.0,0.184
LI001142,O001057,P0117,2.0,0.243
LI001143,O002130,P0035,3.0,0.194
LI001144,O001507,P0077,1.0,0.131
LI001145,O006292,P0103,5.0,0.151
LI001146,O001631,P0098,5.0,0.177
LI001147,O005061,P0098,3.0,0.182
LI001148,O000992,P0099,4.0,0.187
LI001149,O004591,P0096,1.0,0.233
LI001150,O001194,P0045,4.0,0.077
LI001151,O003969,P0076,5.0,0.207
LI001152,O000703,P0033,2.0,0.142
LI001153,O001031,P0082,4.0,0.221
LI001154,O005500,P0069,2.0,0.158
LI001155,O004922,P0083,3.0,0.234
LI001156,O002482,P0031,5.0,0.106
LI001157,O005154,P0091,2.0,0.025
LI001158,O000563,P0064,1.0,0.161
LI001159,O006282,P0106,5.0,0.194
LI001160,O000367,P0102,3.0,0.173
LI001161,O006250,P0114,1.0,0.181
LI001162,O000794,P0015,5.0,0.007
LI001163,O003104,P0046,4.0,0.241
LI001164,O004732,P0120,5.0,0.066
LI001165,O005802,P0048,1.0,0.103
LI001166,O000987,P0068,2.0,0.105
LI001167,O000958,P0083,2.0,0.227
LI001168,O003596,P0085,5.0,0.186
LI001169,O000855,P0040,5.0,0.155
LI001170,O006222,P0001,3.0,0.03
LI001171,O001570,P0020,4.0,0.081
LI001172,O002257,P0022,3.0,0.123
LI001173,O003910,P0054,3.0,0.029
LI001174,O005531,P0077,2.0,0.143
LI001175,O004104,P0105,2.0,0.054
LI001176,O004833,P0065,1.0,0.206
LI001177,O006371,P0015,3.0,0.207
LI001178,O002223,P0061,1.0,0.15
LI001179,O004177,P0079,5.0,0.09
LI001180,O005255,P0014,1.0,0.011
LI001181,O000238,P0069,2.0,0.157
LI001182,O005592,P0049,3.0,0.196
LI001183,O003289,P0006,2.0,0.198
LI001184,O005146,P0041,5.0,0.121
LI001185,O004283,P0031,4.0,0.035
LI001186,O006002,P0116,3.0,0.016
LI001187,O004726,P0090,2.0,0.014
LI001188,O001733,P0064,4.0,0.062
LI001189,O003062,P0089,5.0,0.035
LI001190,O000815,P0051,4.0,0.042
LI001191,O004710,P0059,2.0,0.175
LI001192,O001187,P0055,2.0,0.045
LI001193,O002226,P0117,5.0,0.173
LI001194,O000985,P0049,5.0,0.088
LI001195,O006424,P0103,4.0,0.194
LI001196,O000798,P0040,4.0,0.04
LI001197,O005174,P0015,2.0,0.006
LI001198,O004163,P0070,5.0,0.022
LI001199,O000544,P0065,1.0,0.242
LI001200,O005883,P0105,5.0,0.134
LI001201,O000520,P0007,3.0,0.152
LI001202,O002547,P0062,3.0,0.242
LI001203,O005042,P0054,5.0,0.194
LI001204,O001455,P0052,4.0,0.028
LI001205,O001059,P0051,3.0,0.105
LI001206,O002237,P0004,2.0,0.205
LI001207,O001113,P0001,2.0,0.166
LI001208,O003407,P0105,2.0,0.054
LI001209,O000947,P0066,5.0,0.201
LI001210,O004031,P0112,3.0,0.14
LI001211,O000136,P0098,4.0,0.197
LI001212,O002594,P0035,2.0,0.157
LI001213,O000793,P0110,4.0,0.116
LI001214,O001137,P0077,2.0,0.182
LI001215,O001363,P0081,5.0,0.216
LI001216,O000555,P0010,2.0,0.116
LI001217,O005042,P0067,5.0,0.007
LI001218,O002573,P0068,3.0,0.148
LI001219,O006318,P0089,3.0,0.023
LI001220,O003404,P0101,4.0,0.081
LI001221,O002255,P0107,2.0,0.137
LI001222,O001367,P0102,3.0,0.086
LI001223,O000949,P0093,1.0,0.07
LI001224,O000104,P0065,1.0,0.005
LI001225,O001047,P0051,4.0,0.067
LI001226,O004027,P0030,3.0,0.096
LI001227,O005957,P0039,5.0,0.073
LI001228,O006434,P0119,1.0,0.157
LI001229,O002615,P0010,3.0,0.166
LI001230,O003332,P0093,5.0,0.195
LI001231,O000964,P0044,2.0,0.046
LI001232,O003272,P0032,3.0,0.155
LI001233,O000838,P0044,2.0,0.108
LI001234,O002459,P0063,1.0,0.081
LI001235,O005679,P0061,2.0,0.121
LI001236,O000882,P0065,1.0,0.12
LI001237,O003189,P0041,4.0,0.16
LI001238,O004520,P0081,4.0,0.14
LI001239,O002203,P0119,1.0,0.158
LI001240,O003335,P0012,5.0,0.245
LI001241,O002199,P0002,4.0,0.203
LI001242,O000212,P0073,5.0,0.073
LI001243,O001216,P0076,5.0,0.133
LI001244,O000881,P0060,5.0,0.057
LI001245,O000755,P0025,3.0,0.13
LI001246,O005218,P0100,3.0,0.178
LI001247,O000701,P0118,5.0,0.016
LI001248,O002220,P0061,1.0,0.034
LI001249,O000371,P0108,4.0,0.002
LI001250,O001733,P0114,2.0,0.095
LI001251,O005260,P0099,3.0,0.192
LI001252,O005009,P0022,3.0,0.112
LI001253,O005925,P0097,2.0,0.143
LI001254,O000802,P0119,5.0,0.147
LI001255,O006400,P0114,2.0,0.022
LI001256,O000990,P0056,5.0,0.044
LI001257,O004772,P0021,3.0,0.229
LI001258,O000416,P0055,2.0,0.115
LI001259,O006473,P0040,1.0,0.105
LI001260,O002966,P0051,4.0,0.188
LI001261,O003338,P0022,4.0,0.011
LI001262,O003613,P0028,4.0,0.21
LI001263,O005259,P0004,2.0,0.168
LI001264,O005058,P0026,5.0,0.036
LI001265,O001621,P0087,3.0,0.016
LI001266,O001536,P0112,4.0,0.001
LI001267,O004345,P0113,2.0,0.074
LI001268,O005983,P0060,4.0,0.081
LI001269,O002793,P0023,5.0,0.044
LI001270,O006452,P0041,1.0,0.072
LI001271,O000573,P0058,1.0,0.141
LI001272,O005905,P0008,3.0,0.028
LI001273,O004894,P0116,1.0,0.05
LI001274,O005097,P0096,1.0,0.14
LI001275,O004857,P0051,2.0,0.176
LI001276,O003656,P0103,2.0,0.233
LI001277,O000293,P0061,3.0,0.128
LI001278,O004294,P0108,3.0,0.028
LI001279,O000080,P0001,2.0,0.148
LI001280,O005505,P0120,1.0,0.249
LI001281,O004233,P0030,5.0,0.221
LI001282,O004309,P0092,1.0,0.195
LI001283,O001863,P0017,1.0,0.184
LI001284,O000619,P0023,5.0,0.189
LI001285,O000960,P0102,3.0,0.023
LI001286,O003279,P0024,2.0,0.13
LI001287,O003736,P0086,3.0,0.172
LI001288,O002214,P0069,3.0,0.018
LI001289,O003575,P0089,3.0,0.229
LI001290,O003997,P0052,2.0,0.032
LI001291,O002478,P0071,3.0,0.022
LI001292,O003252,P0118,3.0,0.031
LI001293,O002169,P0058,4.0,0.106
LI001294,O003246,P0022,1.0,0.136
LI001295,O002379,P0059,4.0,0.024
LI001296,O001723,P0044,2.0,0.196
LI001297,O001162,P0037,5.0,0.05
LI001298,O001890,P0034,5.0,0.14
LI001299,O002041,P0100,4.0,0.123
LI001300,O003972,P0113,4.0,0.226
LI001301,O003402,P0057,4.0,0.223
LI001302,O003310,P0057,1.0,0.06
LI001303,O005650,P0040,2.0,0.135
LI001304,O001100,P0020,3.0,0.246
LI001305,O004019,P0101,4.0,0.083
LI001306,O001689,P0017,1.0,0.018
LI001307,O004133,P0052,5.0,0.18
LI001308,O000845,P0004,5.0,0.126
LI001309,O005778,P0063,5.0,0.235
LI001310,O001644,P0117,4.0,0.144
LI001311,O002334,P0050,5.0,0.128
LI001312,O001264,P0082,5.0,0.229
LI001313,O002935,P0092,5.0,0.095
LI001314,O003686,P0050,3.0,0.149
LI001315,O006364,P0016,5.0,0.211
LI001316,O006140,P0107,1.0,0.149
LI001317,O000216,P0072,4.0,0.074
LI001318,O004777,P0061,3.0,0.14
LI001319,O003658,P0044,3.0,0.108
LI001320,O002341,P0018,4.0,0.246
LI001321,O005909,P0118,5.0,0.013
LI001322,O001508,P0050,5.0,0.192
LI001323,O002091,P0093,2.0,0.006
LI001324,O003379,P0104,5.0,0.151
LI001325,O001117,P0080,1.0,0.108
LI001326,O005389,P0030,5.0,0.228
LI001327,O005741,P0049,4.0,0.135
LI001328,O002741,P0098,5.0,0.207
LI001329,O005335,P0094,4.0,0.168
